"","topic","word","freq"
"814",68,"gls",0.57584979831813
"815",68,"provided",0.552506375795976
"816",68,"officers",0.548564925440175
"817",69,"people",2.14526616080832
"818",69,"work",0.911185847366453
"819",69,"possession",0.894736626457616
"820",69,"tampering",0.848286992097542
"821",69,"departments",0.826554907980361
"822",69,"antisemitism",0.755489527034249
"823",69,"gender",0.730631882072092
"824",69,"cannabis",0.700818428346354
"825",69,"currently",0.67941422054723
"826",69,"law",0.668793480885948
"827",69,"disability",0.615174438731516
"828",69,"five",0.5865962265
"829",70,"account",0.829512776194059
"830",70,"one",0.74348406798654
"831",70,"factors",0.674681396139753
"832",70,"counterparts",0.592269231303747
"833",70,"international",0.492684836118576
"834",70,"met",0.458637283228982
"835",70,"old",0.433251110659046
"836",70,"reliabl",0.433251110659046
"837",70,"imminent",0.413013557730276
"838",70,"threat",0.413013557730276
"839",70,"even",0.409339381004846
"840",70,"though",0.409339381004846
"841",71,"lord",1.51120930810074
"842",71,"brittan",0.910918497756145
"843",71,"spennithorne",0.910918497756145
"844",71,"written",0.820340065427506
"845",71,"abuse",0.759973105434184
"846",71,"child",0.71958924503593
"847",71,"1984",0.663083154470222
"848",71,"tankerness",0.598294323818313
"849",71,"wa",0.598294323818313
"850",71,"wallace",0.598294323818313
"851",71,"copies",0.58827841282227
"852",71,"hl5998",0.559754418225302
"853",72,"tablet",1.35762809938623
"854",72,"consumables",0.683721097964855
"855",72,"ipads",0.599171481694033
"856",72,"upgrade",0.569304434869483
"857",72,"provided",0.527473831262618
"858",72,"computers",0.477829459891301
"859",72,"authorised",0.449054526326782
"860",72,"paper",0.442155404648491
"861",72,"fasteners",0.385390827380067
"862",72,"printercartridges",0.385390827380067
"863",72,"stock",0.385390827380067
"864",72,"news",0.376901124660415
"865",73,"broadcast",0.561933537458477
"866",73,"panorama",0.561933537458477
"867",73,"constitution",0.509541359241814
"868",73,"article",0.471640096194326
"869",73,"given",0.42347627998966
"870",73,"president",0.399512879727215
"871",73,"ukraine",0.399512879727215
"872",73,"yanukovich",0.399512879727215
"873",73,"bbcs",0.347127476473928
"874",73,"english",0.347127476473928
"875",73,"language",0.347127476473928
"876",73,"revealed",0.347127476473928
"877",74,"stalking",1.79128705534735
"878",74,"course",1.31390206850717
"879",74,"pervert",1.31390206850717
"880",74,"justice",1.14682793720621
"881",74,"harassment",0.727533148170301
"882",74,"complainant",0.684263792217157
"883",74,"freedoms",0.650778371292225
"884",74,"implementation",0.627729633748866
"885",74,"protection",0.52408969222186
"886",74,"case",0.508617277753449
"887",74,"sacristy",0.507167544938465
"888",74,"2012",0.495059323855473
"889",75,"building",2.88103537703181
"890",75,"law",1.87782229423023
"891",75,"departmental",1.87066846873395
"892",75,"office",1.4469425309626
"893",75,"owned",1.3726488671698
"894",75,"energy",1.14122828775648
"895",75,"employed",1.05963960043373
"896",75,"credit",0.997001822069132
"897",75,"job",0.943600397005324
"898",75,"parties",0.878900753178911
"899",75,"will",0.752600501119128
"900",75,"union",0.693269107588831
"901",76,"employed",2.25140871864929
"902",76,"staff",1.89930130173943
"903",76,"equivalent",1.50367333453417
"904",76,"full",1.44809648137127
"905",76,"recruited",1.11041093269956
"906",76,"agencies",1.06952325082696
"907",76,"time",1.04760401123577
"908",76,"2010",0.946025283427831
"909",76,"2015",0.852659671587448
"910",76,"allocated",0.721466757156271
"911",76,"minority",0.694995939354834
"912",76,"11",0.69256257981269
"913",77,"dealt",1.23141357347022
"914",77,"reach",1.04458513287951
"915",77,"case",0.973382329142658
"916",77,"delayed",0.873092441924968
"917",77,"time",0.680507376978289
"918",77,"court",0.611448895308086
"919",77,"conclusion",0.584845050743864
"920",77,"honour",0.525248284699349
"921",77,"relevant",0.448730121486102
"922",77,"handed",0.424362320438866
"923",77,"details",0.423956161153824
"924",77,"computer",0.423956161153824
"925",78,"granted",1.47499956270156
"926",78,"bid",0.61140052774675
"927",78,"application",0.556528252892489
"928",78,"records",0.545408072476715
"929",78,"pardons",0.51804084699562
"930",78,"flexible",0.493549752532893
"931",78,"request",0.486542419716819
"932",78,"1987",0.46552350401377
"933",78,"royal",0.46552350401377
"934",78,"business",0.439931785789958
"935",78,"statutory",0.414246925261251
"936",78,"summons",0.406160782506834
"937",79,"armed",1.39573588310831
"938",79,"forces",1.02823563397932
"939",79,"hearing",1.0207928929589
"940",79,"director",1.0051025409319
"941",79,"without",0.864307654741462
"942",79,"phil",0.771922323914285
"943",79,"shiner",0.771922323914285
"944",79,"false",0.656804501431685
"945",79,"authority",0.587870230400424
"946",79,"members",0.544906039609743
"947",79,"prosecute",0.518376388488881
"948",79,"grounds",0.503055960717
"949",80,"successful",1.63071917828264
"950",80,"type",1.55668595782955
"951",80,"plea",1.23958708264135
"952",80,"guilty",1.18884338194284
"953",80,"year",1.16775731776116
"954",80,"individual",1.06162866423327
"955",80,"three",0.894819020406208
"956",80,"offence",0.880477226446478
"957",80,"proportion",0.853027329543731
"958",80,"represent",0.782761077519211
"959",80,"crown",0.778611800811023
"960",80,"five",0.634499533121654
"961",81,"caution",0.95791422151888
"962",81,"processed",0.913480964227842
"963",81,"action",0.912851672033468
"964",81,"conditional",0.700213158581478
"965",81,"others",0.683532684313408
"966",81,"can",0.622688806615264
"967",81,"counsel",0.57886714760946
"968",81,"will",0.499792465116884
"969",81,"case",0.434276238193172
"970",81,"varied",0.429476394294162
"971",81,"emails",0.423484697284194
"972",81,"logging",0.423484697284194
"973",82,"earnings",1.50671914497534
"974",82,"gap",0.856758843590062
"975",82,"full",0.839529730919816
"976",82,"emissions",0.820593004592706
"977",82,"volkswagen",0.820593004592706
"978",82,"percentage",0.813809520897322
"979",82,"average",0.636398318870629
"980",82,"employed",0.609475386882969
"981",82,"time",0.607345384079968
"982",82,"potential",0.528348132715054
"983",82,"diesel",0.476908529379462
"984",82,"reimbursing",0.438350570827877
"985",83,"health",1.3969305722796
"986",83,"mental",1.30702280579848
"987",83,"children",0.599941235839634
"988",83,"difficulties",0.53601567966737
"989",83,"problems",0.532983153250027
"990",83,"takes",0.409224218016806
"991",83,"measures",0.393312080090679
"992",83,"conditions",0.382218825979644
"993",83,"support",0.327263593405752
"994",83,"account",0.316892172787003
"995",83,"adolescent",0.302594716345259
"996",83,"clinical",0.302594716345259
"997",84,"modern",2.17819863567609
"998",84,"slavery",2.03800772127275
"999",84,"increase",0.867734344221001
"1000",84,"number",0.768742048946817
"1001",84,"july",0.584059822610555
"1002",84,"2015",0.513974702324708
"1003",84,"31",0.451900751647839
"1004",84,"trafficked",0.445422277201595
"1005",84,"helpline",0.400268671466946
"1006",84,"nspcc",0.400268671466946
"1007",84,"adult",0.337268726018078
"1008",84,"compelled",0.337268726018078
"1009",85,"effectiveness",1.4026033203328
"1010",85,"used",1.2812262315153
"1011",85,"made",1.12118526565205
"1012",85,"criteria",1.06983890439348
"1013",85,"house",0.868735594287263
"1014",85,"terrorism",0.677938591861521
"1015",85,"adequacy",0.61297168304306
"1016",85,"computerised",0.600592131708622
"1017",85,"procedure",0.558905838886896
"1018",85,"crown",0.550411736034327
"1019",85,"complaints",0.532693337048727
"1020",85,"service",0.519442743152373
"1021",86,"initiated",0.980826873926736
"1022",86,"finance",0.88094800942728
"1023",86,"private",0.866056553580805
"1024",86,"remained",0.773624228641797
"1025",86,"rise",0.549309964314126
"1026",86,"person",0.525619093829983
"1027",86,"1986",0.470891600539192
"1028",86,"military",0.470891600539192
"1029",86,"liabilities",0.445484994797055
"1030",86,"next",0.445484994797055
"1031",86,"2010",0.411857046936244
"1032",86,"projects",0.395580122949252
"1033",87,"medical",1.37882281290277
"1034",87,"abortion",0.727492440882198
"1035",87,"notes",0.699152478292552
"1036",87,"counselling",0.556599439323163
"1037",87,"disclosure",0.556599439323163
"1038",87,"1861",0.516388681849117
"1039",87,"records",0.462530931694891
"1040",87,"98",0.435066546590418
"1041",87,"professionals",0.435066546590418
"1042",87,"seek",0.394836090415398
"1043",87,"consent",0.384369924056702
"1044",87,"dates",0.365160712337912
"1045",88,"late",1.3337230454682
"1046",88,"category",1.20393362500386
"1047",88,"time",1.13764083496351
"1048",88,"proportion",0.949500199393155
"1049",88,"complied",0.850370277273668
"1050",88,"judicial",0.8399302461093
"1051",88,"prosecutors",0.545854381063989
"1052",88,"three",0.491603475455049
"1053",88,"arrest",0.485638907603368
"1054",88,"year",0.484649447066677
"1055",88,"rejected",0.474558203591779
"1056",88,"caseworkers",0.449104303164784
"1057",89,"wage",3.19931543045238
"1058",89,"less",1.91768271909698
"1059",89,"live",1.87413889860464
"1060",89,"minimum",1.68223614358956
"1061",89,"paid",1.52991084401441
"1062",89,"noncompliance",1.33212471560641
"1063",89,"worked",1.30252416269516
"1064",89,"companies",1.19215082071223
"1065",89,"contracted",1.02322061400078
"1066",89,"staff",1.00930337997684
"1067",89,"legislation",0.991745036565802
"1068",89,"outsourced",0.965665042973181
"1069",90,"complainant",1.30156687253385
"1070",90,"instigated",0.669312132397439
"1071",90,"1986",0.624477232786471
"1072",90,"gurpal",0.624477232786471
"1073",90,"virdi",0.598913650979835
"1074",90,"40180",0.512093603262755
"1075",90,"correction",0.512093603262755
"1076",90,"november",0.473055364017303
"1077",90,"markwick",0.447353346756916
"1078",90,"pc",0.447353346756916
"1079",90,"negative",0.417813244824358
"1080",90,"private",0.391966548052889
"1081",91,"human",2.95234679967768
"1082",91,"rights",1.59516895099934
"1083",91,"trafficking",1.45881145998515
"1084",91,"convention",1.03803578568582
"1085",91,"uk",1.02699240540282
"1086",91,"membership",0.970453771368321
"1087",91,"promote",0.942034735051777
"1088",91,"double",0.89498581300138
"1089",91,"home",0.784671516599864
"1090",91,"past",0.734957703354778
"1091",91,"monitoring",0.712503519883555
"1092",91,"flag",0.633991207570942
"1093",92,"violence",1.82679375648239
"1094",92,"girl",1.5151686221935
"1095",92,"sexual",1.45533625819341
"1096",92,"rape",1.36727972096539
"1097",92,"domestic",1.06719301138138
"1098",92,"conviction",1.01898409498495
"1099",92,"assault",1.00615168045696
"1100",92,"women",0.901691260882217
"1101",92,"took",0.764948747986609
"1102",92,"rate",0.763679355625173
"1103",92,"authority",0.76004492856722
"1104",92,"aged",0.740959314153998
"1105",93,"phone",0.939168123186672
"1106",93,"murder",0.864947376581402
"1107",93,"defendant",0.741838043590356
"1108",93,"scamming",0.72342395549987
"1109",93,"2010",0.599340537326716
"1110",93,"trial",0.524185022159695
"1111",93,"noneu",0.522031124415071
"1112",93,"hacking",0.454591037766315
"1113",93,"recovered",0.381548037821105
"1114",93,"convicted",0.37047930996016
"1115",93,"assault",0.35427278241428
"1116",93,"loss",0.351182227369798
"1117",94,"2013",3.06577134685807
"1118",94,"previous",2.38822494502779
"1119",94,"14",2.38641360692507
"1120",94,"2012",2.33195111346263
"1121",94,"2011",2.13348662042646
"1122",94,"2014",1.86478631915662
"1123",94,"proportion",1.42107820389465
"1124",94,"serious",1.28539425695443
"1125",94,"2010",1.27577072690944
"1126",94,"fraud",1.22935741628499
"1127",94,"five",1.05285793929281
"1128",94,"13",0.961750225408807
"1129",95,"member",1.0648015513106
"1130",95,"letter",0.767595963999176
"1131",95,"norman",0.758299647964347
"1132",95,"torfaen",0.758299647964347
"1133",95,"christchurch",0.704531149043986
"1134",95,"hampshire",0.704531149043986
"1135",95,"james",0.672753198962749
"1136",95,"south",0.581811826374838
"1137",95,"22400",0.422022590179571
"1138",95,"208253",0.418424650508297
"1139",95,"heather",0.380691992672831
"1140",95,"nottingham",0.380691992672831
"1141",96,"special",2.83127684409687
"1142",96,"gpt",2.34142938816423
"1143",96,"project",2.24016962445518
"1144",96,"ltd",2.14096196745666
"1145",96,"management",1.89040296043155
"1146",96,"investigation",1.43729567766083
"1147",96,"defence",0.875296286699578
"1148",96,"sfo",0.823467203182557
"1149",96,"adviser",0.773265222999905
"1150",96,"serious",0.713611309617615
"1151",96,"relation",0.69468302732886
"1152",96,"fraud",0.682501381250815
"1153",97,"answer",1.30411020248709
"1154",97,"2014",1.16837919305813
"1155",97,"official",1.15418091838915
"1156",97,"report",1.04974874568487
"1157",97,"july",0.940507330155141
"1158",97,"678w",0.869401177252526
"1159",97,"22",0.692850912798435
"1160",97,"march",0.64330597185088
"1161",97,"184w",0.589825840477984
"1162",97,"16",0.575160567996988
"1163",97,"2008",0.546580726635576
"1164",97,"defendants",0.506461298192783
"1165",98,"claims",1.40737369349885
"1166",98,"compensation",0.818763044260759
"1167",98,"spent",0.536720443246834
"1168",98,"respondent",0.518121399442915
"1169",98,"behalf",0.487673351342453
"1170",98,"northamptonshire",0.438377580211961
"1171",98,"victim",0.429260378447689
"1172",98,"statements",0.409448308940337
"1173",98,"impact",0.373001737467457
"1174",98,"dilapidation",0.369333953621022
"1175",98,"fittings",0.369333953621022
"1176",98,"furniture",0.369333953621022
"1177",99,"child",1.0158607345352
"1178",99,"abuse",1.0057638102897
"1179",99,"performance",0.748261152637456
"1180",99,"sexual",0.707477539093906
"1181",99,"sex",0.703837228310701
"1182",99,"rotherham",0.698531884577705
"1183",99,"director",0.623654768728765
"1184",99,"exploitation",0.59435887779188
"1185",99,"public",0.584961545446367
"1186",99,"secrets",0.445212209282769
"1187",99,"signed",0.445212209282769
"1188",99,"cases",0.441260048962691
"1189",100,"bribery",1.11342823818425
"1190",100,"self",0.705190126768429
"1191",100,"foreign",0.686122125077542
"1192",100,"report",0.512904412491368
"1193",100,"investigate",0.508677352331983
"1194",100,"companies",0.484650217994263
"1195",100,"perceived",0.466380095209293
"1196",100,"fully",0.435602891038696
"1197",100,"african",0.378354746564101
"1198",100,"barrack",0.378354746564101
"1199",100,"gold",0.378354746564101
"1200",100,"tanzania",0.378354746564101
